date,commodity
7/27/2004,483.39
7/26/2004,485.18
7/23/2004,492.08
7/22/2004,497.5
7/21/2004,497.95
7/20/2004,502.94
7/19/2004,505
7/16/2004,502.05
7/15/2004,501
7/14/2004,499.25
7/13/2004,504.9
7/12/2004,507.56
7/9/2004,503.28
7/8/2004,502.05
7/7/2004,499.05
7/6/2004,502.98
7/5/2004,501.08
7/2/2004,498.64
7/1/2004,503.86
6/30/2004,495.58
6/29/2004,498.36
6/28/2004,499.77
6/25/2004,498.6
6/24/2004,495.51
6/23/2004,486.93
6/22/2004,493.49
6/21/2004,490.68
6/18/2004,490.2
6/17/2004,493.49
6/16/2004,491.59
6/15/2004,483.51
6/14/2004,479.23
6/11/2004,481.9
6/10/2004,483.91
6/9/2004,494.52
6/8/2004,500.38
6/7/2004,502.84
6/4/2004,492.5
6/3/2004,497.76
6/2/2004,512.48
6/1/2004,506.09
5/31/2004,510.46
5/28/2004,498.04
5/27/2004,492.87
5/26/2004,482.35
5/25/2004,488.96
5/24/2004,482.11
5/21/2004,482.72
5/20/2004,471.96
5/19/2004,464.36
5/18/2004,453.52
5/17/2004,466.91
5/14/2004,470.74
5/13/2004,474
5/12/2004,472.77
5/11/2004,480.65
5/10/2004,485.94
4/30/2004,483.01
4/29/2004,475.14
4/28/2004,483.02
4/27/2004,497.36
4/26/2004,493.99
4/23/2004,493.57
4/22/2004,504.26
4/21/2004,524.17
4/20/2004,536.48
4/19/2004,542.39
4/16/2004,535.5
4/15/2004,544.83
4/14/2004,535.85
4/13/2004,535.04
4/12/2004,537.61
4/9/2004,545.28
4/8/2004,548.29
4/7/2004,545.6
4/6/2004,550.36
4/5/2004,564.57
4/2/2004,566.1
4/1/2004,561.47
3/31/2004,559.68
3/30/2004,561.31
3/29/2004,553.7
3/26/2004,553.38
3/25/2004,557.17
3/24/2004,561.19
3/23/2004,559.83
3/22/2004,572.12
3/19/2004,568.43
3/18/2004,557.21
3/17/2004,554.77
3/16/2004,555.52
3/15/2004,555.54
3/12/2004,553.38
3/11/2004,543.2
3/10/2004,540.89
3/9/2004,543.99
3/8/2004,547.38
3/5/2004,544.93
3/4/2004,558.65
3/3/2004,574.24
3/2/2004,577.87
3/1/2004,572.06
2/27/2004,568.4
2/26/2004,560.89
2/25/2004,565.2
2/24/2004,548.95
2/23/2004,554.12
2/20/2004,553.17
2/19/2004,540.7
2/18/2004,548.9
2/17/2004,535.33
2/16/2004,521.84
2/13/2004,522.98
2/12/2004,521.37
2/11/2004,508.47
2/10/2004,503.41
2/9/2004,517.67
2/6/2004,509.9
2/5/2004,515.21
2/4/2004,509.18
2/3/2004,500.33
2/2/2004,503.39
1/30/2004,495.96
1/29/2004,496.61
1/16/2004,486.89
1/15/2004,485.59
1/14/2004,485.33
1/13/2004,483.71
1/12/2004,486.92
1/9/2004,487.5
1/8/2004,481.3
1/7/2004,475.14
1/6/2004,484.65
1/5/2004,484.77
1/2/2004,476.09
12/31/2003,473.59
12/30/2003,469.17
12/29/2003,471.45
12/26/2003,469.03
12/25/2003,467.99
12/24/2003,457.91
12/23/2003,457.95
12/22/2003,460.9
12/19/2003,462.1
12/18/2003,459.32
12/17/2003,457.83
12/16/2003,456.23
12/15/2003,460.43
12/12/2003,455.14
12/11/2003,456.95
12/10/2003,457.4
12/9/2003,458.11
12/8/2003,453.34
12/5/2003,452.66
12/4/2003,457.86
12/3/2003,456.37
12/2/2003,444.72
12/1/2003,446.44
11/28/2003,438.83
11/27/2003,432.14
11/26/2003,431.79
11/25/2003,429.35
11/24/2003,432.7
11/21/2003,433.37
11/20/2003,428.26
11/19/2003,436.34
11/18/2003,439.26
11/17/2003,448.91
11/14/2003,448.21
11/13/2003,454.68
11/12/2003,449.51
11/11/2003,449.65
11/10/2003,451.51
11/7/2003,451.21
11/6/2003,464.18
11/5/2003,470.81
11/4/2003,464.52
11/3/2003,475.65
10/31/2003,468.83
10/30/2003,466.84
10/29/2003,457.12
10/28/2003,453.55
10/27/2003,453.84
10/24/2003,446.85
10/23/2003,452.28
10/22/2003,455.47
10/21/2003,448.49
10/20/2003,453.4
10/17/2003,448.21
10/16/2003,447.44
10/15/2003,438.32
10/14/2003,442.37
10/13/2003,428.66
10/10/2003,417.65
10/9/2003,417.66
10/8/2003,418.58
9/30/2003,410.05
9/29/2003,407.32
9/26/2003,409.95
9/25/2003,407.4
9/24/2003,407.24
9/23/2003,405.77
9/22/2003,406.92
9/19/2003,404.95
9/18/2003,403.32
9/17/2003,402.88
9/16/2003,400.83
9/15/2003,400.84
9/12/2003,400.3
9/11/2003,397.64
9/10/2003,396.23
9/9/2003,398.96
9/8/2003,397.22
9/5/2003,394.39
9/4/2003,396.09
9/3/2003,394.73
9/2/2003,394.93
9/1/2003,392.3
8/29/2003,390.66
8/28/2003,391.66
8/27/2003,391.44
8/26/2003,392.21
8/25/2003,393.43
8/22/2003,393.63
8/21/2003,396.13
8/20/2003,396.96
8/19/2003,394.82
8/18/2003,394.37
8/15/2003,393.19
8/14/2003,391.26
8/13/2003,388.03
8/12/2003,387.62
8/11/2003,389.11
8/8/2003,391.28
8/7/2003,385.02
8/6/2003,383.13
8/5/2003,382.51
8/4/2003,381.85
8/1/2003,380.66
7/31/2003,377.96
7/30/2003,377.1
7/29/2003,377.12
7/28/2003,378.02
7/25/2003,374.86
7/24/2003,371.67
7/23/2003,370.2
7/22/2003,370.82
7/21/2003,372.26
7/18/2003,371.7
7/17/2003,372.68
7/16/2003,373.42
7/15/2003,373.53
7/14/2003,372.32
7/11/2003,369.91
7/10/2003,370.63
7/9/2003,368.56
7/8/2003,367.3
7/7/2003,366.53
7/4/2003,367.11
7/3/2003,366.97
7/2/2003,366.91
7/1/2003,365.71
6/30/2003,367.27
6/27/2003,368.24
6/26/2003,367.39
6/25/2003,369.75
6/24/2003,368.6
6/23/2003,371.63
6/20/2003,373.38
6/19/2003,374.63
6/18/2003,375.15
6/17/2003,372.78
6/16/2003,369.44
6/13/2003,373.31
6/12/2003,373.62
6/11/2003,373.49
6/10/2003,373
6/9/2003,375.73
6/6/2003,378.52
6/5/2003,379.08
6/4/2003,379.63
6/3/2003,380.65
6/2/2003,382.32
5/30/2003,378.18
5/29/2003,375.11
5/28/2003,380.59
5/27/2003,379.44
5/26/2003,378.9
5/23/2003,377.77
5/22/2003,378.55
5/21/2003,377.63
5/20/2003,374.93
5/19/2003,378.51
5/16/2003,378.18
5/15/2003,376.92
5/14/2003,375.57
5/13/2003,375.69
5/12/2003,370
4/30/2003,369.66
4/29/2003,367.63
4/28/2003,368.21
4/25/2003,367.44
4/24/2003,367.02
4/23/2003,369.41
4/22/2003,370.31
4/21/2003,367.79
4/18/2003,373.47
4/17/2003,374.52
4/16/2003,373.71
4/15/2003,371.06
4/14/2003,370.35
4/11/2003,368.15
4/10/2003,374.64
4/9/2003,375.98
4/8/2003,378.12
4/7/2003,383.47
4/4/2003,383.99
4/3/2003,384.23
4/2/2003,384.97
4/1/2003,383.82
3/31/2003,382.99
3/28/2003,385.08
3/27/2003,392.62
3/26/2003,395.87
3/25/2003,394.54
3/24/2003,394.26
3/21/2003,395.95
3/20/2003,394.86
3/19/2003,396.57
3/18/2003,397.88
3/17/2003,393.77
3/14/2003,392.1
3/13/2003,391.75
3/12/2003,392.95
3/11/2003,388.08
3/10/2003,389.81
3/7/2003,387.58
3/6/2003,388.93
3/5/2003,388.21
3/4/2003,395.3
3/3/2003,394.93
2/28/2003,398.92
2/27/2003,400.39
2/26/2003,400.34
2/25/2003,395.37
2/24/2003,398.47
2/21/2003,391.31
2/20/2003,386.99
2/19/2003,385.22
2/18/2003,387.4
2/17/2003,387.13
2/14/2003,384.33
2/13/2003,385.53
2/12/2003,384.81
2/11/2003,384.78
2/10/2003,379.82
1/29/2003,379.02
1/28/2003,377.05
1/27/2003,379.22
1/24/2003,381.09
1/23/2003,380.05
1/22/2003,380.39
1/21/2003,380.2
1/20/2003,375.96
1/17/2003,373.9
1/16/2003,374.55
1/15/2003,374.88
1/14/2003,373.14
1/13/2003,373.21
1/10/2003,377.63
1/9/2003,376.83
1/8/2003,373.1
1/7/2003,369.94
1/6/2003,374.2
1/3/2003,369.54
1/2/2003,360.24
12/31/2002,358.86
12/30/2002,359.68
12/27/2002,357.48
12/26/2002,357.55
12/25/2002,358.08
12/24/2002,362.59
12/23/2002,363.1
12/20/2002,359.57
12/19/2002,360.97
12/18/2002,361.91
12/17/2002,360.77
12/16/2002,362.15
12/13/2002,363.85
12/12/2002,364.13
12/11/2002,362.84
12/10/2002,362.3
12/9/2002,362.59
12/6/2002,363.61
12/5/2002,367.71
12/4/2002,372.2
12/3/2002,367.75
12/2/2002,370.42
11/29/2002,366.75
11/28/2002,363.8
11/27/2002,356.45
11/26/2002,357.77
11/25/2002,358.69
11/22/2002,360.88
11/21/2002,359.21
11/20/2002,357.93
11/19/2002,355.4
11/18/2002,355.09
11/15/2002,351.89
11/14/2002,350.96
11/13/2002,349.87
11/12/2002,350.93
11/11/2002,348.61
11/8/2002,348.6
11/7/2002,350.64
11/6/2002,352.33
11/5/2002,349.75
11/4/2002,351.02
11/1/2002,347.59
10/31/2002,343.59
10/30/2002,342.75
10/29/2002,342.94
10/28/2002,344.3
10/25/2002,343.43
10/24/2002,342.13
10/23/2002,342.46
10/22/2002,340.89
10/21/2002,340.16
10/18/2002,340.64
10/17/2002,338.05
10/16/2002,335.47
10/15/2002,335.16
10/14/2002,336.39
10/11/2002,336.01
10/10/2002,333.98
10/9/2002,333.62
10/8/2002,333.59
9/27/2002,337.31
9/26/2002,337.66
9/25/2002,335.43
9/24/2002,336.15
9/23/2002,339.01
9/20/2002,336.9
9/19/2002,338.78
9/18/2002,339.17
9/17/2002,342.03
9/16/2002,341.49
9/13/2002,340.44
9/12/2002,343.23
9/11/2002,342.52
9/10/2002,342.05
9/9/2002,339.58
9/6/2002,334.15
9/5/2002,336.44
9/4/2002,335.9
9/3/2002,340.04
9/2/2002,341.74
8/30/2002,340.58
8/29/2002,339.92
8/28/2002,341.45
8/27/2002,340.14
8/26/2002,339.23
8/23/2002,339.18
8/22/2002,338.61
8/21/2002,337.8
8/20/2002,337.56
8/19/2002,337.21
8/16/2002,340.44
8/15/2002,338.51
8/14/2002,334.28
8/13/2002,336.69
8/12/2002,335.5
8/9/2002,337.33
8/8/2002,334.7
8/7/2002,334.28
8/6/2002,332.7
8/5/2002,336.93
8/2/2002,338.1
8/1/2002,336.79
7/31/2002,342.17
7/30/2002,343.9
7/29/2002,341.76
7/26/2002,342.37
7/25/2002,344.16
7/24/2002,341.23
7/23/2002,350.35
7/22/2002,350.3
7/19/2002,355.71
7/18/2002,357.55
7/17/2002,359.63
7/16/2002,359.74
7/15/2002,358.7
7/12/2002,360.44
7/11/2002,359.02
7/10/2002,360.41
7/9/2002,361.72
7/8/2002,360.41
7/5/2002,360.79
7/4/2002,361.27
7/3/2002,361.19
7/2/2002,362.84
7/1/2002,363.89
6/28/2002,361.23
6/27/2002,360.85
6/26/2002,358.72
6/25/2002,360.13
6/24/2002,360.58
6/21/2002,359.91
6/20/2002,363.06
6/19/2002,362.5
6/18/2002,363.82
6/17/2002,363.98
6/14/2002,362.79
6/13/2002,363.78
6/12/2002,363.76
6/11/2002,364.54
6/10/2002,365.77
6/7/2002,365.05
6/6/2002,366.81
6/5/2002,367.27
6/4/2002,363.54
6/3/2002,362.53
5/31/2002,361.79
5/30/2002,360.61
5/29/2002,361.72
5/28/2002,359.67
5/27/2002,356.82
5/24/2002,357.77
5/23/2002,356.21
5/22/2002,356.09
5/21/2002,355.81
5/20/2002,355.35
5/17/2002,356.94
5/16/2002,358.26
5/15/2002,358.39
5/14/2002,357.75
5/13/2002,358.59
5/10/2002,358.6
5/9/2002,358.14
5/8/2002,357.26
4/30/2002,357.29
4/29/2002,357.31
4/26/2002,357.25
4/25/2002,355.85
4/24/2002,357.03
4/23/2002,358.93
4/22/2002,358.11
4/19/2002,358.11
4/18/2002,357.96
4/17/2002,359.63
4/16/2002,356.7
4/15/2002,355.63
4/12/2002,356.04
4/11/2002,359.14
4/10/2002,359.35
4/9/2002,360.98
4/8/2002,360.43
4/5/2002,362.05
4/4/2002,362.13
4/3/2002,366.03
4/2/2002,367.32
4/1/2002,367.74
3/29/2002,367.53
3/28/2002,366.01
3/27/2002,364.38
3/26/2002,364.88
3/25/2002,363.25
3/22/2002,365.86
3/21/2002,367.01
3/20/2002,366.56
3/19/2002,368.15
3/18/2002,366.55
3/15/2002,363.19
3/14/2002,363.52
3/13/2002,362.13
3/12/2002,362.75
3/11/2002,364.03
3/8/2002,364.27
3/7/2002,364.99
3/6/2002,365.2
3/5/2002,364.03
3/4/2002,363.23
3/1/2002,359.57
2/28/2002,361.87
2/27/2002,361.39
2/26/2002,361.66
2/25/2002,361.66
2/8/2002,367.5
2/7/2002,367.07
2/6/2002,367.32
2/5/2002,367.6
2/4/2002,367.22
2/1/2002,367.66
1/31/2002,362.1
1/30/2002,360.87
1/29/2002,361.71
1/28/2002,362.33
1/25/2002,366.34
1/24/2002,366.43
1/23/2002,363.17
1/22/2002,363.14
1/21/2002,361.42
1/18/2002,363.69
1/17/2002,365.23
1/16/2002,363.69
1/15/2002,365.98
1/14/2002,365.9
1/11/2002,365.34
1/10/2002,365.32
1/9/2002,366.22
1/8/2002,365.61
1/7/2002,355.97
1/4/2002,355.97
12/31/2001,355.97
12/28/2001,355.97
12/27/2001,358.54
12/26/2001,355.59
12/25/2001,355.87
12/24/2001,356.12
12/21/2001,354.02
12/20/2001,354.86
12/19/2001,357.56
12/18/2001,355.88
12/17/2001,353.16
12/14/2001,352.58
12/13/2001,352.15
12/12/2001,356.37
12/11/2001,355.39
12/10/2001,355.15
12/7/2001,355.92
12/6/2001,359.5
12/5/2001,359.52
12/4/2001,358.51
12/3/2001,367.54
11/30/2001,368.86
11/29/2001,366.84
11/28/2001,363.72
11/27/2001,359.41
11/26/2001,351.94
11/23/2001,350.64
11/22/2001,353.14
11/21/2001,352.48
11/20/2001,352.69
11/19/2001,356.28
11/16/2001,350.58
11/15/2001,349.58
11/14/2001,353.97
11/13/2001,345.61
11/12/2001,343.57
11/9/2001,335.51
11/8/2001,332.03
11/7/2001,333.07
11/6/2001,335.05
11/5/2001,335.55
11/2/2001,336.13
11/1/2001,337.59
10/31/2001,340.75
10/30/2001,341.11
10/29/2001,342.87
10/26/2001,342.67
10/25/2001,340.46
10/24/2001,340.2
10/23/2001,341.32
10/22/2001,339.25
10/19/2001,342.22
10/18/2001,347.42
10/17/2001,349.5
10/16/2001,347.4
10/15/2001,349.06
10/12/2001,350.65
10/11/2001,348.78
10/10/2001,350.89
10/9/2001,352.63
10/8/2001,357.41
9/28/2001,362.14
9/27/2001,362.54
9/26/2001,361.32
9/25/2001,362.32
9/24/2001,363.65
9/21/2001,362.52
9/20/2001,358.72
9/19/2001,361.12
9/18/2001,362.32
9/17/2001,362.58
9/14/2001,358.13
9/13/2001,360.38
9/12/2001,361.4
9/11/2001,360.77
9/10/2001,361.5
9/7/2001,364.24
9/6/2001,366.97
9/5/2001,365.68
9/4/2001,365.22
9/3/2001,369.81
8/31/2001,370.67
8/30/2001,376.18
8/29/2001,373.38
8/28/2001,377.82
8/27/2001,372.9
8/24/2001,370.64
8/23/2001,373.51
8/22/2001,369.01
8/21/2001,372.03
8/20/2001,373.41
8/17/2001,370.65
8/16/2001,363.91
8/15/2001,365.11
8/14/2001,363.6
8/13/2001,364.62
8/10/2001,367.49
8/9/2001,365.6
8/8/2001,368.79
8/7/2001,369.9
8/6/2001,373.22
8/3/2001,374.64
8/2/2001,377.61
8/1/2001,372.11
7/31/2001,370.86
7/30/2001,372.66
7/27/2001,375.97
7/26/2001,374.44
7/25/2001,371.83
7/24/2001,377.47
7/23/2001,378.89
7/20/2001,381.46
7/19/2001,386.61
7/18/2001,389.94
7/17/2001,387.24
7/16/2001,386.18
7/13/2001,388.15
7/12/2001,389.29
7/11/2001,389.97
7/10/2001,387.77
7/9/2001,386.99
7/6/2001,387.47
7/5/2001,393.03
7/4/2001,393.32
7/3/2001,395.32
7/2/2001,390.84
6/29/2001,389.97
6/28/2001,397.24
6/27/2001,399.31
6/26/2001,396.08
6/25/2001,396.89
6/22/2001,396.99
6/21/2001,397.42
6/20/2001,398.38
6/19/2001,401.29
6/18/2001,397.26
6/15/2001,402.91
6/14/2001,402.17
6/13/2001,403.16
6/12/2001,402.68
6/11/2001,404.68
6/8/2001,409.8
6/7/2001,413.19
6/6/2001,412.68
6/5/2001,410.55
6/4/2001,410.3
6/1/2001,409.85
5/31/2001,409.99
5/30/2001,410.14
5/29/2001,414.58
5/28/2001,415.06
5/25/2001,414.66
5/24/2001,415.17
5/23/2001,414.35
5/22/2001,415.67
5/21/2001,415.86
5/18/2001,413.44
5/17/2001,409.5
5/16/2001,407.09
5/15/2001,408.97
5/14/2001,409.61
5/11/2001,407.56
5/10/2001,409.16
5/9/2001,410.39
5/8/2001,412.89
4/30/2001,411.08
4/27/2001,408.99
4/26/2001,409.87
4/25/2001,405.74
4/24/2001,407.98
4/23/2001,412.94
4/20/2001,412.44
4/19/2001,413.46
4/18/2001,411.58
4/17/2001,412.84
4/16/2001,412.13
4/13/2001,412.35
4/12/2001,412.19
4/11/2001,412.06
4/10/2001,409.57
4/9/2001,408.26
4/6/2001,412.73
4/5/2001,411.73
4/4/2001,410.03
4/3/2001,410.03
4/2/2001,410.42
3/30/2001,412.55
3/29/2001,412.47
3/28/2001,417.82
3/27/2001,413.59
3/26/2001,418.05
3/23/2001,414.47
3/22/2001,416.51
3/21/2001,415.26
3/20/2001,419.7
3/19/2001,416.64
3/16/2001,422.88
3/15/2001,424.37
3/14/2001,429.1
3/13/2001,427.43
3/12/2001,429.43
3/9/2001,430.27
3/8/2001,434.64
3/7/2001,436.32
3/6/2001,436.35
3/5/2001,431.76
3/2/2001,431.16
3/1/2001,428.5
2/28/2001,425.19
2/27/2001,428.24
2/26/2001,425.21
2/23/2001,427.33
2/22/2001,427.67
2/21/2001,431.74
2/20/2001,434.02
2/19/2001,437.16
2/16/2001,437.69
2/15/2001,433.13
2/14/2001,433.91
2/13/2001,430.51
2/12/2001,429.4
2/9/2001,436.03
2/8/2001,430.33
2/7/2001,431.06
2/6/2001,431.56
2/5/2001,437.26
1/19/2001,443.08
1/18/2001,434.43
1/17/2001,429.04
1/16/2001,434.52
1/15/2001,436.95
1/12/2001,436.25
1/11/2001,437.98
1/10/2001,435.84
1/9/2001,437.39
1/8/2001,432.7
1/5/2001,430.62
1/4/2001,440.28
1/3/2001,436.07
1/2/2001,442.57
12/29/2000,452.68
12/28/2000,452.14
12/27/2000,460.66
12/26/2000,458.89
12/25/2000,459.18
12/22/2000,458.39
12/21/2000,459.27
12/20/2000,458.02
12/19/2000,462.02
12/18/2000,463.03
12/15/2000,469.47
12/14/2000,468.75
12/13/2000,468.75
12/12/2000,474.07
12/11/2000,474.38
12/8/2000,471.11
12/7/2000,471.83
12/6/2000,470.14
12/5/2000,468.05
12/4/2000,467.9
12/1/2000,465.84
11/30/2000,468.23
11/29/2000,466.7
11/28/2000,468.5
11/27/2000,466.13
11/24/2000,461.8
11/23/2000,459.54
11/22/2000,462.18
11/21/2000,459.15
11/20/2000,459.95
11/17/2000,459.86
11/16/2000,460.28
11/15/2000,461.83
11/14/2000,460.08
11/13/2000,465.02
11/10/2000,467.07
11/9/2000,467.96
11/8/2000,463.94
11/7/2000,462.39
11/6/2000,468.28
11/3/2000,468.7
11/2/2000,468.92
11/1/2000,470.46
10/31/2000,469.11
10/30/2000,470.43
10/27/2000,466.69
10/26/2000,471.24
10/25/2000,478.7
10/24/2000,479.5
10/23/2000,479.43
10/20/2000,483.88
10/19/2000,483.35
10/18/2000,482.83
10/17/2000,487.48
10/16/2000,488.09
10/13/2000,486.06
10/12/2000,492.31
10/11/2000,492.57
10/10/2000,491.02
10/9/2000,492.85
9/29/2000,496.25
9/28/2000,496.38
9/27/2000,495.93
9/26/2000,498.03
9/25/2000,497.71
9/22/2000,494.99
9/21/2000,492.06
9/20/2000,496.04
9/19/2000,494.38
9/18/2000,496.61
9/15/2000,499.85
9/14/2000,499.87
9/13/2000,500.24
9/12/2000,495.06
9/11/2000,494.18
9/8/2000,493.59
9/7/2000,493.57
9/6/2000,495.33
9/5/2000,497.3
9/4/2000,493.55
9/1/2000,493.36
8/31/2000,491.88
8/30/2000,493.01
8/29/2000,484.05
8/28/2000,482.94
8/25/2000,481.73
8/24/2000,479.62
8/23/2000,481.04
8/22/2000,482.07
8/21/2000,484.83
8/18/2000,485.63
8/17/2000,484.59
8/16/2000,485.82
8/15/2000,486.22
8/14/2000,484.7
8/11/2000,483.7
8/10/2000,484.03
8/9/2000,481.95
8/8/2000,483.46
8/7/2000,484.95
8/4/2000,483.61
8/3/2000,484.5
8/2/2000,486.71
8/1/2000,486.19
7/31/2000,486.61
7/28/2000,488.51
7/27/2000,486.1
7/26/2000,488.84
7/25/2000,487.04
7/24/2000,487.24
7/21/2000,482.92
7/20/2000,481.43
7/19/2000,482.91
7/18/2000,482.99
7/17/2000,475.26
7/14/2000,475.76
7/13/2000,476.43
7/12/2000,473.94
7/11/2000,473.96
7/10/2000,471.76
7/7/2000,471.71
7/6/2000,475.81
7/5/2000,475.06
7/4/2000,473.77
7/3/2000,472.91
6/30/2000,474.36
6/29/2000,475.04
6/28/2000,473.68
6/27/2000,476.04
6/26/2000,473.01
6/23/2000,474.96
6/22/2000,477.4
6/21/2000,475.53
6/20/2000,477.44
6/19/2000,477.45
6/16/2000,478.93
6/15/2000,476.97
6/14/2000,474.74
6/13/2000,470.42
6/12/2000,471.33
6/9/2000,471.94
6/8/2000,470.85
6/7/2000,472.98
6/6/2000,474.05
6/5/2000,471.93
6/2/2000,476.12
6/1/2000,475.81
5/31/2000,472.32
5/30/2000,478.96
5/29/2000,480.14
5/26/2000,480.75
5/25/2000,483.78
5/24/2000,486.72
5/23/2000,482.77
5/22/2000,484.97
5/19/2000,485.62
5/18/2000,484.73
5/17/2000,485.93
5/16/2000,486.47
5/15/2000,486.25
5/12/2000,483.56
5/11/2000,480.05
5/10/2000,486.12
5/9/2000,484.43
5/8/2000,487.4
4/28/2000,478.95
4/27/2000,477.67
4/26/2000,479.35
4/25/2000,471.03
4/24/2000,471.88
4/21/2000,471.03
4/20/2000,470.02
4/19/2000,473
4/18/2000,469.38
4/17/2000,464.95
4/14/2000,470.62
4/13/2000,473.15
4/12/2000,473.49
4/11/2000,475.46
4/10/2000,474.98
4/7/2000,472.42
4/6/2000,480.04
4/5/2000,481.84
4/4/2000,489.47
4/3/2000,492.19
3/31/2000,492.99
3/30/2000,492.95
3/29/2000,494.09
3/28/2000,492.61
3/27/2000,494.41
3/24/2000,495.82
3/23/2000,495.1
3/22/2000,499.26
3/21/2000,496.21
3/20/2000,499.08
3/17/2000,499.13
3/16/2000,497.77
3/15/2000,494.28
3/14/2000,490.11
3/13/2000,491.01
3/10/2000,495.11
3/9/2000,489.89
3/8/2000,488.84
3/7/2000,499.88
3/6/2000,500.3
3/3/2000,500.63
3/2/2000,500.95
3/1/2000,500.13
2/29/2000,500.35
2/28/2000,514.06
2/25/2000,518.85
2/24/2000,519.27
2/23/2000,516.55
2/22/2000,513.56
2/21/2000,518.29
2/18/2000,519.27
2/17/2000,517.11
2/16/2000,516.91
2/15/2000,524.82
2/14/2000,526.71
1/28/2000,524.43
1/27/2000,524.31
1/26/2000,522.63
1/25/2000,523.34
1/24/2000,526.5
1/21/2000,525.77
1/20/2000,526.26
1/19/2000,525.84
1/18/2000,526.21
1/17/2000,522.55
1/14/2000,521.12
1/13/2000,520.33
1/12/2000,515.63
1/11/2000,516.09
1/10/2000,516.09
1/7/2000,516.09
1/6/2000,515.24
1/5/2000,512.21
1/4/2000,518.15
12/30/1999,517.15
12/29/1999,516.43
12/28/1999,514.45
12/27/1999,515.91
12/24/1999,515.6
12/23/1999,516.67
12/22/1999,513.74
12/21/1999,514.59
12/17/1999,513.67
12/16/1999,514.23
12/15/1999,505.04
12/14/1999,504.79
12/13/1999,503.63
12/10/1999,505.31
12/9/1999,505.86
12/8/1999,507.45
12/7/1999,508.69
12/6/1999,509.34
12/3/1999,503.64
12/2/1999,502.32
12/1/1999,508.02
11/30/1999,506.5
11/29/1999,508.35
11/26/1999,506.42
11/25/1999,505.45
11/24/1999,500.74
11/23/1999,500.77
11/22/1999,501.49
11/19/1999,497.94
11/18/1999,499.3
11/17/1999,497.21
11/16/1999,501.93
11/15/1999,500.33
11/12/1999,500.69
11/11/1999,500.77
11/10/1999,510.96
11/9/1999,507.6
11/8/1999,506.51
11/5/1999,507.05
11/4/1999,512.85
11/3/1999,515.29
11/2/1999,510.03
11/1/1999,509.96
10/29/1999,511.24
10/28/1999,504.83
10/27/1999,502.76
10/26/1999,505.32
10/25/1999,514.08
10/22/1999,513.75
10/21/1999,513.55
10/20/1999,507.31
10/19/1999,508.73
10/18/1999,502.53
10/15/1999,500.03
10/14/1999,500.76
10/13/1999,498.3
10/12/1999,497.27
10/11/1999,497.53
10/8/1999,511.3
9/30/1999,514
9/29/1999,513.98
9/28/1999,508.76
9/27/1999,507.78
9/24/1999,511.1
9/23/1999,513.46
9/22/1999,517.15
9/21/1999,519.39
9/20/1999,516.15
9/17/1999,508.55
9/16/1999,511.18
9/15/1999,502.72
9/14/1999,505.78
9/13/1999,513.99
9/10/1999,507.96
9/9/1999,511.2
9/8/1999,512.13
9/7/1999,510.64
9/6/1999,501.86
9/3/1999,499.05
9/2/1999,495.39
9/1/1999,496.62
8/31/1999,487.06
8/30/1999,484.32
8/27/1999,482.02
8/26/1999,483.21
8/25/1999,482.34
8/24/1999,475.45
8/23/1999,475.01
8/20/1999,473.06
8/19/1999,472.93
8/18/1999,476.6
8/17/1999,478.69
8/16/1999,479.63
8/13/1999,478.73
8/12/1999,484.94
8/11/1999,477.58
8/10/1999,482.35
8/9/1999,482.09
8/6/1999,479.84
8/5/1999,474
8/4/1999,468.43
8/3/1999,467.75
8/2/1999,468.42
7/30/1999,459.71
7/29/1999,464.87
7/28/1999,466.61
7/27/1999,464.77
7/26/1999,458.48
7/23/1999,456.33
7/22/1999,454.17
7/21/1999,456.81
7/20/1999,463.6
7/19/1999,465.76
7/16/1999,463.73
7/15/1999,465.21
7/14/1999,462.2
7/13/1999,467.07
7/12/1999,462.75
7/9/1999,462.89
7/8/1999,468.33
7/7/1999,457.51
7/6/1999,458.46
7/5/1999,461.99
7/2/1999,461.06
7/1/1999,461.15
6/30/1999,449.6
6/29/1999,448.94
6/28/1999,448.56
6/25/1999,447
6/24/1999,439.16
6/23/1999,440.43
6/22/1999,443.92
6/21/1999,445.83
6/18/1999,439.44
6/17/1999,440.33
6/16/1999,439.36
6/15/1999,448.35
6/14/1999,449.45
6/11/1999,445.18
6/10/1999,445.64
6/9/1999,442.39
6/8/1999,437.6
6/7/1999,437.09
6/4/1999,438.18
6/3/1999,432.92
6/2/1999,441.46
6/1/1999,436.67
5/31/1999,437.44
5/28/1999,441.82
5/27/1999,451.79
5/26/1999,455.37
5/25/1999,455.03
5/24/1999,453.51
5/21/1999,458.63
5/20/1999,458.89
5/19/1999,465.49
5/18/1999,469.27
5/17/1999,472.48
5/14/1999,471.84
5/13/1999,474.27
5/12/1999,473.58
5/11/1999,466.96
5/10/1999,467.92
5/7/1999,466.45
5/6/1999,464.06
5/5/1999,463.14
5/4/1999,463.79
4/30/1999,461.84
4/29/1999,456.07
4/28/1999,455.3
4/27/1999,451.51
4/26/1999,453.44
4/23/1999,456.11
4/22/1999,454.8
4/21/1999,453.55
4/20/1999,455.54
4/19/1999,450.9
4/16/1999,455.43
4/15/1999,449.37
4/14/1999,449.21
4/13/1999,443.84
